"player_id","salary","season","year","team","salary_cap","team_total_salary","salary_perc","salary_team_rank","salary_team_var","holdout_dummy","sal_cap_perc_increase","player_year","cpa_one","cpa_two","cpa_three","cpa_four","cpa_five","cpa_six","top_player","top_two_player","top_three_player","starting_five"
"slatere01",122218,"2001-02",2001,"New Jersey Nets",42500000,75193712,0.001625375,18,1.78e+13,0,0.197183099,5.5,0,0,1,0,0,0,0,0,0,0
"vanhoke01",10865250,"2001-02",2001,"New Jersey Nets",42500000,75193712,0.14449679,2,1.78e+13,0,0.197183099,5,0,0,1,0,0,0,0,1,1,1
"williaa01",2475000,"2001-02",2001,"New Jersey Nets",42500000,75193712,0.032914986,9,1.78e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"willija01",15125000,"2001-02",2001,"New Jersey Nets",42500000,75193712,0.201147138,1,1.78e+13,0,0.197183099,12,0,0,1,0,0,0,1,1,1,1
"andersh01",5500000,"2001-02",2001,"New York Knicks",42500000,85993039,0.063958665,6,1.45e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"cambyma01",7300000,"2001-02",2001,"New York Knicks",42500000,85993039,0.084890592,4,1.45e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,1
"eisleho01",4781250,"2001-02",2001,"New York Knicks",42500000,85993039,0.055600431,8,1.45e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"harriot01",2475000,"2001-02",2001,"New York Knicks",42500000,85993039,0.028781399,13,1.45e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"houstal01",12750000,"2001-02",2001,"New York Knicks",42500000,85993039,0.148267815,1,1.45e+13,0,0.197183099,9,0,0,1,0,0,0,1,1,1,1
"jacksma01",3860000,"2001-02",2001,"New York Knicks",42500000,85993039,0.044887354,11,1.45e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"johnsla02",11335714,"2001-02",2001,"New York Knicks",42500000,85993039,0.131821298,2,1.45e+13,0,0.197183099,11,0,0,1,0,0,0,0,1,1,1
"knightr01",3600000,"2001-02",2001,"New York Knicks",42500000,85993039,0.041863854,12,1.45e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"longllu01",6325000,"2001-02",2001,"New York Knicks",42500000,85993039,0.073552465,5,1.45e+13,0,0.197183099,11,0,0,1,0,0,0,0,0,0,1
"maxweve01",473000,"2001-02",2001,"New York Knicks",42500000,85993039,0.005500445,16,1.45e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"postela01",465850,"2001-02",2001,"New York Knicks",42500000,85993039,0.005417299,17,1.45e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"robinla01",715850,"2001-02",2001,"New York Knicks",42500000,85993039,0.008324511,15,1.45e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"spencfe01",1000000,"2001-02",2001,"New York Knicks",42500000,85993039,0.011628848,14,1.45e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"sprewla01",11250000,"2001-02",2001,"New York Knicks",42500000,85993039,0.130824543,3,1.45e+13,0,0.197183099,10,0,0,1,0,0,0,0,0,1,1
"thomaku01",4413375,"2001-02",2001,"New York Knicks",42500000,85993039,0.051322468,10,1.45e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"wardch01",5110000,"2001-02",2001,"New York Knicks",42500000,85993039,0.059423414,7,1.45e+13,0,0.197183099,8,0,0,1,0,0,0,0,0,0,0
"weathcl01",4638000,"2001-02",2001,"New York Knicks",42500000,85993039,0.053934598,9,1.45e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"armstda01",4005000,"2001-02",2001,"Orlando Magic",42500000,45984001,0.08709551,3,1.12e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,1,1
"buechju01",3600000,"2001-02",2001,"Orlando Magic",42500000,45984001,0.078288099,4,1.12e+13,0,0.197183099,11,0,0,1,0,0,0,0,0,0,1
"declean01",2900000,"2001-02",2001,"Orlando Magic",42500000,45984001,0.063065413,5,1.12e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,1
"ewingpa01",2118420,"2001-02",2001,"Orlando Magic",42500000,45984001,0.046068632,8,1.12e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"garripa01",1569691,"2001-02",2001,"Orlando Magic",42500000,45984001,0.03413559,9,1.12e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"grantho01",2419580,"2001-02",2001,"Orlando Magic",42500000,45984001,0.052617866,7,1.12e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"hillgr01",10865250,"2001-02",2001,"Orlando Magic",42500000,45984001,0.236283267,1.5,1.12e+13,0,0.197183099,8,0,0,1,0,0,0,1,1,1,1
"hudsotr01",590850,"2001-02",2001,"Orlando Magic",42500000,45984001,0.012849034,15,1.12e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"huntest01",1244880,"2001-02",2001,"Orlando Magic",42500000,45984001,0.027072024,10,1.12e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"mcgratr01",10865250,"2001-02",2001,"Orlando Magic",42500000,45984001,0.236283267,1.5,1.12e+13,0,0.197183099,5,0,0,1,0,0,0,1,1,1,1
"millemi01",2494080,"2001-02",2001,"Orlando Magic",42500000,45984001,0.054237995,6,1.12e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"profila01",630850,"2001-02",2001,"Orlando Magic",42500000,45984001,0.013718902,14,1.12e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"reiddo01",1000000,"2001-02",2001,"Orlando Magic",42500000,45984001,0.021746694,11,1.12e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"sasseje01",901800,"2001-02",2001,"Orlando Magic",42500000,45984001,0.019611169,12,1.12e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"willimo01",778350,"2001-02",2001,"Orlando Magic",42500000,45984001,0.016926539,13,1.12e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"bellra01",540850,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.009313219,12,1.97e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"blounco01",1609235,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.027710379,8,1.97e+13,0,0.197183099,10,0,0,1,0,0,0,0,0,0,0
"bowmair01",19787,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.000340724,17,1.97e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"brownda02",332817,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.005730975,14.5,1.97e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"claxtsp01",1006200,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.017326359,9,1.97e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"colemde01",8710000,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.149982696,3,1.97e+13,0,0.197183099,13,0,0,1,0,0,0,0,0,1,1
"cummivo01",810000,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.013947874,10,1.97e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"dalemsa01",771480,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.013284575,11,1.97e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"geigema01",8142160,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.14020472,4,1.97e+13,0,0.197183099,10,0,0,1,0,0,0,0,0,0,1
"harprma01",1908401,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.032861897,7,1.97e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"iversal01",11250000,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.193720474,2,1.97e+13,0,0.197183099,6,0,0,1,0,0,0,0,1,1,1
"jamesti01",105532,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.001817219,16,1.97e+13,0,0.197183099,3.5,0,0,1,0,0,0,0,0,0,0
"jonesal01",332817,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.005730975,14.5,1.97e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"mckieaa01",4000000,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.068878391,5,1.97e+13,0,0.197183099,8,0,0,1,0,0,0,0,0,0,1
"mutomdi01",14315790,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.246512145,1,1.97e+13,0,0.197183099,11,0,0,1,0,0,0,1,1,1,1
"ruffimi01",468297,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.008063886,13,1.97e+13,0,0.197183099,3.5,0,0,1,0,0,0,0,0,0,0
"snower01",3750000,"2001-02",2001,"Philadelphia 76ers",42500000,58073366,0.064573491,6,1.97e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"bellch01",89292,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.001577698,16,1.55e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"chapmre01",3850000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.068025565,5,1.55e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,1
"delkto01",2475000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.043730721,7,1.55e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"fordal02",332817,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.005880536,15,1.55e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"guglito01",10114000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.178704044,3,1.55e+13,0,0.197183099,10,0,0,1,0,0,0,0,0,1,1
"hardaan01",11250000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.198776003,1.5,1.55e+13,0,0.197183099,9,0,0,1,0,0,0,1,1,1,1
"majerda01",1000000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.017668978,11,1.55e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"marbust01",11250000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.198776003,1.5,1.55e+13,0,0.197183099,6,0,0,1,0,0,0,1,1,1,1
"mariosh01",1778160,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.03141827,9,1.55e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"newmajo01",1675000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.029595538,10,1.55e+13,0,0.197183099,12.5,0,0,1,0,0,0,0,0,0,0
"outlabo01",6000000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.106013868,4,1.55e+13,0,0.197183099,8,0,0,1,0,0,0,0,0,0,1
"rogerro01",2400000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.042405547,8,1.55e+13,0,0.197183099,9,0,0,1,0,0,0,0,0,0,0
"santida01",465850,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.008231093,13.5,1.55e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"tsakaja01",820400,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.01449563,12,1.55e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"voskuja01",465850,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.008231093,13.5,1.55e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"wallajo01",2630000,"2001-02",2001,"Phoenix Suns",42500000,56596369,0.046469412,6,1.55e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"anderde01",6495000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.077052799,6,3.57e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"barkler01",638000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.007568851,13,3.57e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"boumtru01",332817,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.003948342,15,3.57e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"brunsri01",590850,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.007009491,14,3.57e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"butlemi02",715850,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.008492417,12,3.57e+13,0,0.197183099,8,0,0,1,0,0,0,0,0,0,0
"davisda01",7010000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.083162451,5,3.57e+13,0,0.197183099,11,0,0,1,0,0,0,0,0,0,1
"dudlech02",1000000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.011863402,11,3.57e+13,0,0.197183099,11.5,0,0,1,0,0,0,0,0,0,0
"kempsh01",12660000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.150190675,3,3.57e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,1,1
"kerrst01",2406250,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.028546312,8,3.57e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"patteru01",4538000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.05383612,7,3.57e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"pippesc01",18083564,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.214532597,1,3.57e+13,0,0.197183099,12,0,0,1,0,0,0,1,1,1,1
"randoza01",1019280,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.012092129,10,3.57e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"stoudda01",12375000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.146809605,4,3.57e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,1
"wallara01",14400000,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.170832995,2,3.57e+13,0,0.197183099,7,0,0,1,0,0,0,0,1,1,1
"wellsbo01",2028239,"2001-02",2001,"Portland Trail Blazers",42500000,84292850,0.024061815,9,3.57e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"bibbymi01",4174893,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.076016316,6,1.34e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"chrisdo01",5200000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.094681431,3,1.34e+13,0,0.197183099,9,0,0,1,0,0,0,0,0,1,1
"cleavma01",1347480,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.024534872,10,1.34e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"divacvl01",10444642,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.190175702,2,1.34e+13,0,0.197183099,12,0,0,1,0,0,0,0,1,1,1
"fundela01",3025000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.055079102,8,1.34e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"jacksbo01",2475000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.045064719,9,1.34e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"pollasc01",4344187,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.079098816,5,1.34e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,1
"pricebr01",3680000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.06700532,7,1.34e+13,0,0.197183099,10,0,0,1,0,0,0,0,0,0,0
"smithja01",465850,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.008482182,13,1.34e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"stojape01",5000000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.091039837,4,1.34e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,1
"turkohe01",1216080,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.022142345,11,1.34e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"wallage01",797880,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.014527773,12,1.34e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"webbech01",12750000,"2001-02",2001,"Sacramento Kings",42500000,54921012,0.232151585,1,1.34e+13,0,0.197183099,9,0,0,1,0,0,0,1,1,1,1
"bowenbr01",715850,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.015614634,11.5,1.31e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"bryanma01",1000000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.021812718,8.5,1.31e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"daniean01",3000000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.065438154,5,1.31e+13,0,0.197183099,5,0,0,1,0,0,0,0,0,0,1
"duncati01",10865250,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.237000634,1,1.31e+13,0,0.197183099,5,0,0,1,0,0,0,1,1,1,1
"ferryda01",1000000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.021812718,8.5,1.31e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"jacksja01",3020834,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.0658926,4,1.31e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,1
"jacksst02",590850,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.012888044,13,1.31e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"mccasam01",465850,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.010161455,15,1.31e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"parketo01",744480,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.016239132,10,1.31e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"parksch02",715850,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.015614634,11.5,1.31e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"portete01",2400000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.052350523,6,1.31e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"robinda01",9500000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.207220821,2,1.31e+13,0,0.197183099,12,0,0,1,0,0,0,0,1,1,1
"rosema01",2285000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.049842061,7,1.31e+13,0,0.197183099,6,0,0,1,0,0,0,0,0,0,0
"smithch04",540850,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.011797409,14,1.31e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"smithst01",9000000,"2001-02",2001,"San Antonio Spurs",42500000,45844814,0.196314462,3,1.31e+13,0,0.197183099,11,0,0,1,0,0,0,0,0,1,1
"bakervi01",11250000,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.246944837,2,1.61e+13,0,0.197183099,9,0,0,1,0,0,0,0,1,1,1
"barrybr01",4680000,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.102729052,3,1.61e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,1,1
"boothca01",4539000,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.09963401,4,1.61e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,1
"drobnpr01",478558,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.01050466,10,1.61e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"harvean01",715850,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.015713374,9,1.61e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,0,0
"jamesje01",465850,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.010225711,12.5,1.61e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"lewisra02",4413375,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.09687646,5,1.61e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,1
"longar01",465850,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.010225711,12.5,1.61e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"masonde01",1155240,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.025358271,8,1.61e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"oyedeol01",465850,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.010225711,12.5,1.61e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"paytoga01",12926493,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.283744952,1,1.61e+13,0,0.197183099,12,0,0,1,0,0,0,1,1,1,1
"radmavl01",1452000,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.031872347,7,1.61e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"watsoea01",332817,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.00730555,15,1.61e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"willish01",1750000,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.038413641,6,1.61e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"wolkoru01",465850,"2001-02",2001,"Seattle SuperSonics",42500000,45556733,0.010225711,12.5,1.61e+13,0,0.197183099,2.5,0,0,1,0,0,0,0,0,0,0
"arroyca01",332817,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.006320451,16,7.2e+12,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"bradlmi01",1123560,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.021337269,12,7.2e+12,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"cartevi01",3073032,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.058359242,8,7.2e+12,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"childch01",5200000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.098752001,3,7.2e+12,0,0.197183099,8,0,0,1,0,0,0,0,0,1,1
"clarkke01",1971163,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.037433902,11,7.2e+12,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"curryde01",2100000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.039880616,10,7.2e+12,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"davisan01",11000000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.208898463,1,7.2e+12,0,0.197183099,9,0,0,1,0,0,0,1,1,1,1
"macledo01",965850,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.018342235,14,7.2e+12,0,0.197183099,11,0,0,1,0,0,0,0,0,0,0
"montrer01",2480000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.047097108,9,7.2e+12,0,0.197183099,8,0,0,1,0,0,0,0,0,0,0
"murratr01",3400000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.064568616,7,7.2e+12,0,0.197183099,10,0,0,1,0,0,0,0,0,0,0
"ndiayma02",793200,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.015063478,15,7.2e+12,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"olajuha01",5061539,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.09612252,4,7.2e+12,0,0.197183099,12,0,0,1,0,0,0,0,0,0,1
"petermo01",966000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.018345083,13,7.2e+12,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"stewami01",3840000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.072924554,6,7.2e+12,0,0.197183099,5,0,0,1,0,0,0,0,0,0,0
"willial02",5350000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.101600616,2,7.2e+12,0,0.197183099,4,0,0,1,0,0,0,0,1,1,1
"willije01",5000000,"2001-02",2001,"Toronto Raptors",42500000,52657161,0.094953847,5,7.2e+12,0,0.197183099,6,0,0,1,0,0,0,0,0,0,1
"amaecjo01",2175000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.041316535,7,2.28e+13,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"collija03",332817,"2001-02",2001,"Utah Jazz",42500000,52642362,0.006322228,13,2.28e+13,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"crottjo01",1000000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.018996108,9,2.28e+13,0,0.197183099,11,0,0,1,0,0,0,0,0,0,0
"kirilan01",831120,"2001-02",2001,"Utah Jazz",42500000,52642362,0.015788045,11,2.28e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"lewisqu01",1070280,"2001-02",2001,"Utah Jazz",42500000,52642362,0.020331155,8,2.28e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"malonka01",17500000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.332431892,1,2.28e+13,0,0.197183099,12,0,0,1,0,0,0,1,1,1,1
"marshdo01",6510000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.123664664,4,2.28e+13,0,0.197183099,8,0,0,1,0,0,0,0,0,0,1
"ostergr01",6933328,"2001-02",2001,"Utah Jazz",42500000,52642362,0.131706248,3,2.28e+13,0,0.197183099,7,0,0,1,0,0,0,0,0,1,1
"padgesc01",781680,"2001-02",2001,"Utah Jazz",42500000,52642362,0.014848878,12,2.28e+13,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"russebr01",5142857,"2001-02",2001,"Utah Jazz",42500000,52642362,0.097694268,5,2.28e+13,0,0.197183099,9,0,0,1,0,0,0,0,0,0,1
"starkjo01",2475000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.047015368,6,2.28e+13,0,0.197183099,12,0,0,1,0,0,0,0,0,0,0
"stevede01",890280,"2001-02",2001,"Utah Jazz",42500000,52642362,0.016911855,10,2.28e+13,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"stockjo01",7000000,"2001-02",2001,"Utah Jazz",42500000,52642362,0.132972757,2,2.28e+13,0,0.197183099,12,0,0,1,0,0,0,0,1,1,1
"alexaco02",1418400,"2001-02",2001,"Washington Wizards",42500000,54776087,0.025894511,16,4.77e+12,0,0.197183099,2,0,0,1,0,0,0,0,0,0,0
"brownkw01",3697440,"2001-02",2001,"Washington Wizards",42500000,54776087,0.067500988,6,4.77e+12,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"davishu01",2418750,"2001-02",2001,"Washington Wizards",42500000,54776087,0.044157042,9,4.77e+12,0,0.197183099,10,0,0,1,0,0,0,0,0,0,0
"hamilri01",2111640,"2001-02",2001,"Washington Wizards",42500000,54776087,0.038550399,11,4.77e+12,0,0.197183099,3,0,0,1,0,0,0,0,0,0,0
"haywobr01",978600,"2001-02",2001,"Washington Wizards",42500000,54776087,0.01786546,18,4.77e+12,0,0.197183099,1,0,0,1,0,0,0,0,0,0,0
"jonespo01",1500000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.027384212,14,4.77e+12,0,0.197183099,9,0,0,1,0,0,0,0,0,0,0
"jordami01",1000000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.018256142,17,4.77e+12,0,0.197183099,9,0,0,1,0,0,0,0,0,0,0
"laettch01",4500000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.082152637,3,4.77e+12,0,0.197183099,10,0,0,1,0,0,0,0,0,1,1
"luety01",1700000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.031035441,13,4.77e+12,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"nesbyty01",3260000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.059515022,7,4.77e+12,0,0.197183099,4,0,0,1,0,0,0,0,0,0,0
"richmmi01",10000000,"2001-02",2001,"Washington Wizards",42500000,54776087,0.182561416,1,4.77e+12,0,0.197183099,12.5,0,0,1,0,0,0,1,1,1,1
